STN,YYYYMMDD,HH,DD,FH,FF,FX,T,T10,TD,SQ,Q,DR,RH,P,VV,N,U,WW,IX,M,R,S,O,Y,event_name,date
235,20180211,9,270.0,130.0,140.0,200.0,58.0,,19.0,5.0,36.0,0.0,0.0,9949.0,65.0,8.0,76.0,,5,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
235,20180211,10,270.0,130.0,140.0,190.0,57.0,,15.0,3.0,55.0,0.0,0.0,9956.0,66.0,7.0,74.0,,5,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
235,20180211,11,270.0,140.0,140.0,190.0,61.0,,12.0,10.0,107.0,0.0,0.0,9964.0,68.0,6.0,70.0,,5,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
235,20180211,12,270.0,140.0,130.0,200.0,59.0,48.0,8.0,7.0,92.0,0.0,0.0,9969.0,65.0,5.0,69.0,,5,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
235,20180211,13,270.0,140.0,140.0,190.0,59.0,,5.0,9.0,107.0,0.0,0.0,9975.0,68.0,1.0,68.0,,5,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
235,20180211,14,270.0,130.0,130.0,190.0,54.0,,6.0,8.0,104.0,0.0,0.0,9978.0,68.0,7.0,70.0,,5,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
235,20180211,15,270.0,120.0,110.0,180.0,55.0,,-1.0,8.0,84.0,0.0,0.0,9983.0,69.0,6.0,67.0,,5,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
235,20180211,16,270.0,100.0,100.0,160.0,50.0,,-1.0,10.0,40.0,0.0,0.0,9990.0,68.0,6.0,69.0,,5,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
235,20180211,17,270.0,100.0,90.0,150.0,46.0,,3.0,2.0,6.0,0.0,0.0,9995.0,75.0,8.0,73.0,,5,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
235,20180211,18,260.0,90.0,80.0,130.0,40.0,34.0,11.0,0.0,0.0,0.0,0.0,9999.0,70.0,8.0,81.0,,5,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
235,20180211,19,280.0,80.0,90.0,160.0,39.0,,5.0,0.0,0.0,4.0,1.0,10003.0,74.0,8.0,78.0,23.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
235,20180211,20,270.0,80.0,90.0,140.0,35.0,,7.0,0.0,0.0,3.0,2.0,10011.0,70.0,8.0,81.0,51.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
235,20180211,21,300.0,80.0,70.0,140.0,39.0,,9.0,0.0,0.0,0.0,-1.0,10018.0,68.0,8.0,80.0,22.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
235,20180211,22,290.0,70.0,100.0,150.0,31.0,,-6.0,0.0,0.0,0.0,-1.0,10027.0,71.0,8.0,76.0,81.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
235,20180211,23,260.0,70.0,60.0,150.0,26.0,,14.0,0.0,0.0,6.0,3.0,10034.0,65.0,8.0,91.0,23.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
235,20180211,24,290.0,60.0,60.0,110.0,43.0,18.0,-1.0,0.0,0.0,2.0,2.0,10037.0,68.0,8.0,73.0,23.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
257,20170212,1,,,,,-15.0,,-19.0,0.0,0.0,10.0,7.0,,,,96.0,,6,,,,,,groet_uit_schoorl_run,2017-02-12
257,20170212,2,,,,,-15.0,,-21.0,0.0,0.0,10.0,10.0,,,,95.0,,6,,,,,,groet_uit_schoorl_run,2017-02-12
257,20170212,3,,,,,-16.0,,-19.0,0.0,0.0,7.0,2.0,,,,97.0,,6,,,,,,groet_uit_schoorl_run,2017-02-12
257,20170212,4,,,,,-12.0,,-15.0,0.0,0.0,5.0,3.0,,,,97.0,,6,,,,,,groet_uit_schoorl_run,2017-02-12
257,20170212,5,,,,,-11.0,,-15.0,0.0,0.0,0.0,0.0,,,,97.0,,6,,,,,,groet_uit_schoorl_run,2017-02-12
257,20170212,6,,,,,-9.0,-17.0,-19.0,0.0,0.0,0.0,0.0,,,,93.0,,6,,,,,,groet_uit_schoorl_run,2017-02-12
257,20170212,7,,,,,-10.0,,-21.0,0.0,0.0,0.0,0.0,,,,92.0,,6,,,,,,groet_uit_schoorl_run,2017-02-12
257,20170212,8,,,,,-8.0,,-23.0,0.0,3.0,0.0,0.0,,,,89.0,,6,,,,,,groet_uit_schoorl_run,2017-02-12
257,20170212,9,,,,,-6.0,,-23.0,0.0,16.0,0.0,0.0,,,,87.0,,6,,,,,,groet_uit_schoorl_run,2017-02-12
257,20170212,10,,,,,-2.0,,-20.0,0.0,18.0,0.0,0.0,,,,88.0,,6,,,,,,groet_uit_schoorl_run,2017-02-12
257,20170212,11,,,,,1.0,,-21.0,1.0,64.0,0.0,0.0,,,,85.0,,6,,,,,,groet_uit_schoorl_run,2017-02-12
257,20170212,12,,,,,6.0,-12.0,-24.0,8.0,108.0,0.0,0.0,,,,80.0,,6,,,,,,groet_uit_schoorl_run,2017-02-12
257,20170212,13,,,,,10.0,,-24.0,8.0,117.0,0.0,0.0,,,,78.0,,6,,,,,,groet_uit_schoorl_run,2017-02-12
257,20170212,14,,,,,10.0,,-24.0,10.0,101.0,0.0,0.0,,,,77.0,,6,,,,,,groet_uit_schoorl_run,2017-02-12
257,20170212,15,,,,,11.0,,-21.0,10.0,66.0,0.0,0.0,,,,79.0,,6,,,,,,groet_uit_schoorl_run,2017-02-12
257,20170212,16,,,,,9.0,,-21.0,10.0,35.0,0.0,0.0,,,,80.0,,6,,,,,,groet_uit_schoorl_run,2017-02-12
257,20170212,17,,,,,4.0,,-23.0,2.0,6.0,0.0,0.0,,,,81.0,,6,,,,,,groet_uit_schoorl_run,2017-02-12
257,20170212,18,,,,,2.0,-5.0,-23.0,0.0,0.0,0.0,0.0,,,,83.0,,6,,,,,,groet_uit_schoorl_run,2017-02-12
257,20170212,19,,,,,1.0,,-24.0,0.0,0.0,0.0,0.0,,,,82.0,,6,,,,,,groet_uit_schoorl_run,2017-02-12
257,20170212,20,,,,,-1.0,,-25.0,0.0,0.0,0.0,0.0,,,,83.0,,6,,,,,,groet_uit_schoorl_run,2017-02-12
257,20170212,21,,,,,-4.0,,-26.0,0.0,0.0,0.0,0.0,,,,84.0,,6,,,,,,groet_uit_schoorl_run,2017-02-12
257,20170212,22,,,,,-5.0,,-26.0,0.0,0.0,0.0,0.0,,,,85.0,,6,,,,,,groet_uit_schoorl_run,2017-02-12
257,20170212,23,,,,,-7.0,,-26.0,0.0,0.0,0.0,0.0,,,,86.0,,6,,,,,,groet_uit_schoorl_run,2017-02-12
257,20170212,24,,,,,-8.0,-13.0,-28.0,0.0,0.0,0.0,0.0,,,,86.0,,6,,,,,,groet_uit_schoorl_run,2017-02-12
225,20170212,1,70.0,120.0,120.0,160.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2017-02-12
225,20170212,2,80.0,110.0,100.0,150.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2017-02-12
225,20170212,3,80.0,100.0,100.0,140.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2017-02-12
225,20170212,4,80.0,100.0,100.0,130.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2017-02-12
225,20170212,5,80.0,100.0,100.0,130.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2017-02-12
225,20170212,6,80.0,100.0,100.0,130.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2017-02-12
225,20170212,7,80.0,110.0,110.0,130.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2017-02-12
225,20170212,8,80.0,100.0,110.0,140.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2017-02-12
225,20170212,9,80.0,110.0,120.0,150.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2017-02-12
225,20170212,10,80.0,120.0,120.0,150.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2017-02-12
225,20170212,11,90.0,110.0,110.0,150.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2017-02-12
225,20170212,12,90.0,110.0,100.0,140.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2017-02-12
225,20170212,13,80.0,110.0,110.0,150.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2017-02-12
225,20170212,14,80.0,100.0,100.0,130.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2017-02-12
225,20170212,15,90.0,100.0,110.0,140.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2017-02-12
225,20170212,16,90.0,120.0,110.0,150.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2017-02-12
225,20170212,17,80.0,110.0,110.0,140.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2017-02-12
225,20170212,18,80.0,110.0,110.0,130.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2017-02-12
225,20170212,19,90.0,100.0,110.0,140.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2017-02-12
225,20170212,20,90.0,100.0,90.0,140.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2017-02-12
225,20170212,21,90.0,100.0,110.0,130.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2017-02-12
225,20170212,22,90.0,110.0,130.0,150.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2017-02-12
225,20170212,23,90.0,120.0,110.0,160.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2017-02-12
225,20170212,24,90.0,110.0,110.0,150.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2017-02-12
249,20170212,1,60.0,90.0,90.0,120.0,-18.0,,-27.0,0.0,0.0,10.0,10.0,,6.0,,93.0,86.0,7,0.0,0.0,1.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
249,20170212,2,70.0,90.0,90.0,130.0,-18.0,,-28.0,0.0,0.0,10.0,5.0,,19.0,,92.0,72.0,7,0.0,0.0,1.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
249,20170212,3,70.0,90.0,90.0,130.0,-16.0,,-28.0,0.0,0.0,10.0,6.0,,36.0,,91.0,72.0,7,0.0,0.0,1.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
249,20170212,4,70.0,90.0,80.0,130.0,-13.0,,-32.0,0.0,0.0,6.0,3.0,,16.0,,87.0,86.0,7,0.0,0.0,1.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
249,20170212,5,80.0,80.0,80.0,120.0,-9.0,,-34.0,0.0,0.0,6.0,2.0,,57.0,,83.0,85.0,7,0.0,0.0,1.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
249,20170212,6,80.0,90.0,80.0,130.0,-11.0,-18.0,-31.0,0.0,0.0,0.0,-1.0,,56.0,,86.0,24.0,7,0.0,0.0,1.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
249,20170212,7,90.0,90.0,90.0,130.0,-10.0,,-31.0,0.0,0.0,0.0,0.0,,56.0,,85.0,10.0,7,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
249,20170212,8,90.0,90.0,90.0,120.0,-7.0,,-31.0,0.0,5.0,0.0,0.0,,57.0,,83.0,10.0,7,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
249,20170212,9,90.0,90.0,100.0,140.0,-6.0,,-31.0,0.0,20.0,0.0,-1.0,,50.0,,83.0,22.0,7,0.0,0.0,1.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
249,20170212,10,80.0,90.0,90.0,140.0,-2.0,,-30.0,1.0,53.0,0.0,0.0,,57.0,,81.0,10.0,7,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
249,20170212,11,80.0,90.0,90.0,140.0,0.0,,-31.0,1.0,58.0,0.0,0.0,,57.0,,79.0,4.0,7,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
249,20170212,12,80.0,90.0,90.0,130.0,2.0,-11.0,-30.0,0.0,67.0,0.0,0.0,,57.0,,79.0,4.0,7,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
249,20170212,13,90.0,80.0,80.0,130.0,7.0,,-29.0,5.0,98.0,0.0,0.0,,57.0,,76.0,4.0,7,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
249,20170212,14,90.0,80.0,90.0,130.0,8.0,,-26.0,10.0,109.0,0.0,0.0,,56.0,,77.0,4.0,7,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
249,20170212,15,80.0,80.0,90.0,120.0,10.0,,-25.0,8.0,66.0,0.0,0.0,,56.0,,77.0,4.0,7,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
249,20170212,16,90.0,80.0,70.0,130.0,9.0,,-24.0,10.0,33.0,0.0,0.0,,56.0,,78.0,4.0,7,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
249,20170212,17,80.0,80.0,80.0,120.0,4.0,,-24.0,2.0,6.0,0.0,0.0,,56.0,,81.0,10.0,7,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
249,20170212,18,90.0,80.0,90.0,130.0,4.0,-3.0,-25.0,0.0,0.0,0.0,0.0,,56.0,,80.0,10.0,7,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
249,20170212,19,90.0,80.0,80.0,120.0,2.0,,-24.0,0.0,0.0,0.0,0.0,,56.0,,82.0,10.0,7,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
249,20170212,20,90.0,80.0,80.0,120.0,2.0,,-25.0,0.0,0.0,0.0,0.0,,50.0,,82.0,10.0,7,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
249,20170212,21,80.0,70.0,70.0,100.0,-2.0,,-26.0,0.0,0.0,0.0,0.0,,50.0,,83.0,10.0,7,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
249,20170212,22,90.0,70.0,70.0,110.0,-5.0,,-29.0,0.0,0.0,0.0,0.0,,50.0,,84.0,10.0,7,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
249,20170212,23,90.0,70.0,70.0,110.0,-5.0,,-27.0,0.0,0.0,0.0,0.0,,50.0,,85.0,10.0,7,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
249,20170212,24,80.0,60.0,60.0,100.0,-7.0,-10.0,-27.0,0.0,0.0,0.0,0.0,,50.0,,85.0,10.0,7,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
235,20170212,1,70.0,110.0,110.0,150.0,-16.0,,-33.0,0.0,0.0,2.0,1.0,10238.0,22.0,8.0,88.0,85.0,7,0.0,0.0,1.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
235,20170212,2,70.0,100.0,100.0,140.0,-18.0,,-30.0,0.0,0.0,10.0,8.0,10238.0,24.0,8.0,91.0,71.0,7,0.0,0.0,1.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
235,20170212,3,70.0,100.0,100.0,130.0,-18.0,,-29.0,0.0,0.0,10.0,6.0,10239.0,26.0,8.0,91.0,71.0,7,0.0,0.0,1.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
235,20170212,4,70.0,100.0,90.0,130.0,-19.0,,-31.0,0.0,0.0,9.0,6.0,10242.0,7.0,8.0,91.0,71.0,7,0.0,0.0,1.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
235,20170212,5,80.0,100.0,100.0,140.0,-19.0,,-31.0,0.0,0.0,8.0,7.0,10249.0,5.0,8.0,91.0,71.0,7,0.0,0.0,1.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
235,20170212,6,80.0,100.0,90.0,140.0,-16.0,-22.0,-29.0,0.0,0.0,9.0,6.0,10250.0,34.0,8.0,90.0,71.0,7,0.0,0.0,1.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
235,20170212,7,90.0,90.0,90.0,130.0,-11.0,,-38.0,0.0,0.0,0.0,-1.0,10259.0,58.0,8.0,81.0,24.0,7,0.0,0.0,1.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
235,20170212,8,90.0,90.0,90.0,120.0,-7.0,,-36.0,0.0,5.0,0.0,0.0,10269.0,57.0,8.0,80.0,10.0,7,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
235,20170212,9,80.0,90.0,90.0,120.0,-7.0,,-33.0,0.0,12.0,0.0,0.0,10275.0,57.0,8.0,82.0,10.0,7,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
235,20170212,10,80.0,90.0,90.0,130.0,-4.0,,-34.0,0.0,25.0,0.0,-1.0,10280.0,57.0,8.0,80.0,22.0,7,0.0,0.0,1.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
235,20170212,11,80.0,90.0,90.0,120.0,0.0,,-33.0,3.0,60.0,0.0,0.0,10287.0,57.0,7.0,78.0,4.0,7,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
235,20170212,12,80.0,80.0,80.0,120.0,5.0,-20.0,-30.0,0.0,61.0,0.0,0.0,10284.0,57.0,8.0,77.0,4.0,7,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
235,20170212,13,90.0,70.0,80.0,110.0,10.0,,-28.0,7.0,90.0,0.0,0.0,10283.0,57.0,8.0,75.0,4.0,7,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
235,20170212,14,90.0,70.0,70.0,110.0,14.0,,-22.0,5.0,69.0,0.0,0.0,10280.0,57.0,2.0,76.0,4.0,7,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
235,20170212,15,90.0,80.0,80.0,110.0,16.0,,-21.0,10.0,75.0,0.0,0.0,10281.0,57.0,0.0,76.0,4.0,7,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
235,20170212,16,80.0,80.0,80.0,100.0,13.0,,-19.0,8.0,28.0,0.0,0.0,10284.0,56.0,0.0,78.0,4.0,7,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
235,20170212,17,80.0,70.0,80.0,100.0,10.0,,-22.0,2.0,6.0,0.0,0.0,10290.0,56.0,0.0,79.0,4.0,7,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
235,20170212,18,90.0,80.0,70.0,110.0,7.0,-2.0,-24.0,0.0,0.0,0.0,0.0,10295.0,56.0,0.0,79.0,4.0,7,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
235,20170212,19,90.0,70.0,70.0,100.0,5.0,,-26.0,0.0,0.0,0.0,0.0,10297.0,56.0,0.0,79.0,4.0,7,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
235,20170212,20,80.0,70.0,80.0,100.0,3.0,,-25.0,0.0,0.0,0.0,0.0,10302.0,56.0,0.0,81.0,10.0,7,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
235,20170212,21,80.0,80.0,80.0,110.0,2.0,,-26.0,0.0,0.0,0.0,0.0,10306.0,56.0,0.0,81.0,10.0,7,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
235,20170212,22,90.0,80.0,70.0,110.0,-1.0,,-29.0,0.0,0.0,0.0,0.0,10306.0,56.0,0.0,81.0,10.0,7,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
235,20170212,23,80.0,70.0,70.0,100.0,-3.0,,-28.0,0.0,0.0,0.0,0.0,10309.0,50.0,0.0,83.0,10.0,7,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
235,20170212,24,80.0,80.0,80.0,100.0,-3.0,-10.0,-27.0,0.0,0.0,0.0,0.0,10312.0,50.0,0.0,84.0,10.0,7,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2017-02-12
257,20190113,1,,,,,83.0,,71.0,0.0,0.0,0.0,0.0,,,,92.0,,6,,,,,,egmond_halve_marathon,2019-01-13
257,20190113,2,,,,,81.0,,74.0,0.0,0.0,0.0,0.0,,,,95.0,,6,,,,,,egmond_halve_marathon,2019-01-13
257,20190113,3,,,,,80.0,,76.0,0.0,0.0,5.0,2.0,,,,97.0,,6,,,,,,egmond_halve_marathon,2019-01-13
257,20190113,4,,,,,81.0,,78.0,0.0,0.0,10.0,7.0,,,,97.0,,6,,,,,,egmond_halve_marathon,2019-01-13
257,20190113,5,,,,,82.0,,79.0,0.0,0.0,10.0,9.0,,,,97.0,,6,,,,,,egmond_halve_marathon,2019-01-13
257,20190113,6,,,,,88.0,80.0,76.0,0.0,0.0,10.0,9.0,,,,92.0,,6,,,,,,egmond_halve_marathon,2019-01-13
257,20190113,7,,,,,90.0,,73.0,0.0,0.0,0.0,-1.0,,,,89.0,,6,,,,,,egmond_halve_marathon,2019-01-13
257,20190113,8,,,,,91.0,,71.0,0.0,0.0,0.0,0.0,,,,87.0,,6,,,,,,egmond_halve_marathon,2019-01-13
257,20190113,9,,,,,91.0,,71.0,0.0,3.0,0.0,0.0,,,,87.0,,6,,,,,,egmond_halve_marathon,2019-01-13
257,20190113,10,,,,,92.0,,72.0,0.0,9.0,0.0,0.0,,,,87.0,,6,,,,,,egmond_halve_marathon,2019-01-13
257,20190113,11,,,,,93.0,,72.0,0.0,12.0,0.0,0.0,,,,86.0,,6,,,,,,egmond_halve_marathon,2019-01-13
257,20190113,12,,,,,91.0,84.0,72.0,0.0,17.0,0.0,0.0,,,,87.0,,6,,,,,,egmond_halve_marathon,2019-01-13
257,20190113,13,,,,,91.0,,71.0,0.0,17.0,0.0,-1.0,,,,87.0,,6,,,,,,egmond_halve_marathon,2019-01-13
257,20190113,14,,,,,94.0,,70.0,0.0,22.0,0.0,0.0,,,,85.0,,6,,,,,,egmond_halve_marathon,2019-01-13
257,20190113,15,,,,,95.0,,69.0,3.0,18.0,0.0,0.0,,,,84.0,,6,,,,,,egmond_halve_marathon,2019-01-13
257,20190113,16,,,,,94.0,,67.0,0.0,3.0,0.0,0.0,,,,83.0,,6,,,,,,egmond_halve_marathon,2019-01-13
257,20190113,17,,,,,88.0,,64.0,0.0,0.0,5.0,6.0,,,,84.0,,6,,,,,,egmond_halve_marathon,2019-01-13
257,20190113,18,,,,,91.0,79.0,54.0,0.0,0.0,0.0,-1.0,,,,77.0,,6,,,,,,egmond_halve_marathon,2019-01-13
257,20190113,19,,,,,88.0,,52.0,0.0,0.0,0.0,0.0,,,,77.0,,6,,,,,,egmond_halve_marathon,2019-01-13
257,20190113,20,,,,,87.0,,50.0,0.0,0.0,0.0,0.0,,,,77.0,,6,,,,,,egmond_halve_marathon,2019-01-13
257,20190113,21,,,,,87.0,,46.0,0.0,0.0,0.0,0.0,,,,75.0,,6,,,,,,egmond_halve_marathon,2019-01-13
257,20190113,22,,,,,87.0,,46.0,0.0,0.0,0.0,0.0,,,,75.0,,6,,,,,,egmond_halve_marathon,2019-01-13
257,20190113,23,,,,,84.0,,46.0,0.0,0.0,0.0,0.0,,,,77.0,,6,,,,,,egmond_halve_marathon,2019-01-13
257,20190113,24,,,,,84.0,78.0,45.0,0.0,0.0,0.0,0.0,,,,76.0,,6,,,,,,egmond_halve_marathon,2019-01-13
225,20190113,1,280.0,70.0,70.0,100.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2019-01-13
225,20190113,2,260.0,70.0,80.0,90.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2019-01-13
225,20190113,3,260.0,80.0,90.0,110.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2019-01-13
225,20190113,4,260.0,90.0,100.0,120.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2019-01-13
225,20190113,5,260.0,110.0,110.0,130.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2019-01-13
225,20190113,6,270.0,110.0,120.0,140.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2019-01-13
225,20190113,7,270.0,120.0,130.0,160.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2019-01-13
225,20190113,8,280.0,120.0,120.0,160.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2019-01-13
225,20190113,9,270.0,120.0,120.0,150.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2019-01-13
225,20190113,10,280.0,130.0,130.0,160.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2019-01-13
225,20190113,11,280.0,130.0,130.0,160.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2019-01-13
225,20190113,12,280.0,130.0,130.0,160.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2019-01-13
225,20190113,13,280.0,130.0,130.0,160.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2019-01-13
225,20190113,14,280.0,150.0,160.0,200.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2019-01-13
225,20190113,15,280.0,160.0,160.0,200.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2019-01-13
225,20190113,16,280.0,160.0,150.0,210.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2019-01-13
225,20190113,17,300.0,150.0,160.0,200.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2019-01-13
225,20190113,18,300.0,140.0,140.0,260.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2019-01-13
225,20190113,19,310.0,130.0,140.0,180.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2019-01-13
225,20190113,20,300.0,130.0,140.0,170.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2019-01-13
225,20190113,21,310.0,130.0,130.0,180.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2019-01-13
225,20190113,22,310.0,130.0,130.0,170.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2019-01-13
225,20190113,23,310.0,130.0,130.0,160.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2019-01-13
225,20190113,24,310.0,140.0,140.0,170.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2019-01-13
249,20190113,1,270.0,60.0,50.0,100.0,80.0,,73.0,0.0,0.0,0.0,0.0,,65.0,,94.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
249,20190113,2,270.0,60.0,60.0,90.0,84.0,,77.0,0.0,0.0,0.0,0.0,,63.0,,95.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
249,20190113,3,260.0,60.0,60.0,80.0,84.0,,81.0,0.0,0.0,0.0,0.0,,58.0,,98.0,10.0,7,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
